ID,Store ID,Location,Season,Product,Total Price,Base Price,Units Sold
97952,8121,Chennai,Autumn,Raincoat,510.2576,572.7317,67
97953,8856,Delhi,Autumn,Water Bottle,334.3407,379.4835,108
97954,8317,Kolkata,Summer,Heater,1281.2911,1310.4621,24
97955,8095,Mumbai,Winter,Sweater,409.3098,463.2771,296
97956,8745,Kolkata,Autumn,Raincoat,381.9426,409.5044,83
97957,8058,Kolkata,Autumn,Sunscreen,439.8912,496.4485,48
97958,8058,Hyderabad,Summer,Heater,2759.5117,2798.4501,13
97959,8063,Chennai,Monsoon,Cold Drinks,40.5356,40.8142,80
97960,8091,Pune,Summer,Rice,64.5336,70.318,78
97961,8094,Chennai,Winter,Cold Drinks,112.1941,115.0186,31
97962,8317,Jaipur,Autumn,Ice Cream,183.2598,197.8967,61
97963,8634,Pune,Winter,Water Bottle,165.2344,190.1106,78
97964,8094,Chennai,Summer,Cold Drinks,118.6659,124.7707,202
97965,8745,Delhi,Summer,Cold Drinks,81.3134,85.8114,278
97966,8745,Jaipur,Summer,Cold Drinks,48.5299,52.3319,162
97967,8634,Kolkata,Monsoon,Raincoat,480.0948,481.3755,242
97968,8745,Chennai,Autumn,Sweater,327.309,379.0397,139
97969,8856,Kolkata,Autumn,Rice,71.6677,82.39,92
97970,8512,Hyderabad,Winter,Umbrella,331.8466,357.5865,44
97971,8121,Mumbai,Summer,Ice Cream,42.2344,45.3969,337
97972,8121,Kolkata,Winter,Rice,66.7869,77.4265,102
97973,8401,Chennai,Monsoon,Umbrella,362.4147,364.1986,253
97974,8222,Bangalore,Autumn,Cold Drinks,130.7347,146.9071,112
97975,8512,Bangalore,Autumn,Heater,2076.3214,2395.8455,73
97976,8317,Mumbai,Autumn,Heater,1307.128,1405.4805,95
97977,8063,Mumbai,Summer,Sweater,443.8473,506.2397,44
97978,8634,Mumbai,Monsoon,Sweater,675.497,790.5307,62
97979,8317,Jaipur,Autumn,Jacket,757.3381,808.3923,137
97980,8091,Delhi,Autumn,Cold Drinks,37.7187,42.643,132
97981,8222,Jaipur,Autumn,Sunscreen,306.7721,316.0303,45
97982,8121,Bangalore,Summer,Rice,57.772,62.1396,84
97983,8095,Hyderabad,Autumn,Heater,1633.7998,1811.3537,89
97984,8063,Chennai,Summer,Heater,2738.5814,2814.724,10
97985,8222,Chennai,Monsoon,Sunscreen,132.7448,151.3283,37
97986,8095,Hyderabad,Autumn,Cold Drinks,73.3043,85.7164,106
97987,8121,Kolkata,Summer,Raincoat,545.0266,592.3084,33
97988,8058,Delhi,Autumn,Jacket,950.689,1051.4543,190
97989,8095,Bangalore,Summer,Water Bottle,116.948,124.9747,199
97990,8063,Chennai,Autumn,Rice,77.9511,79.919,96
97991,8058,Pune,Summer,Sweater,496.2056,507.0892,34
97992,8095,Hyderabad,Summer,Sweater,414.3536,461.0817,37
97993,8401,Delhi,Winter,Water Bottle,130.5494,136.6423,97
97994,8121,Chennai,Monsoon,Umbrella,148.9669,155.7955,279
97995,8218,Pune,Winter,Rice,62.8546,71.3051,104
97996,8401,Delhi,Winter,Rice,89.456,92.0751,144
97997,8856,Chennai,Summer,Sunscreen,377.316,431.9032,176
97998,8218,Pune,Monsoon,Sunscreen,164.3345,170.0974,37
97999,8121,Hyderabad,Summer,Rice,76.8267,85.8049,97
98000,8063,Mumbai,Autumn,Water Bottle,200.7089,205.5658,130
98001,8121,Jaipur,Monsoon,Sunscreen,129.178,145.515,31
98002,8121,Hyderabad,Monsoon,Water Bottle,177.5579,187.5677,100
98003,8745,Kolkata,Summer,Ice Cream,148.8016,155.8344,212
98004,8512,Hyderabad,Monsoon,Ice Cream,130.5392,151.7154,63
98005,8058,Pune,Summer,Cold Drinks,101.2973,103.9946,212
98006,8512,Jaipur,Monsoon,Heater,1005.8659,1018.5047,25
98007,8317,Delhi,Monsoon,Sunscreen,316.9506,364.1173,48
98008,8023,Hyderabad,Winter,Rice,88.6516,98.4485,96
98009,8121,Pune,Monsoon,Cold Drinks,41.7957,43.6376,66
98010,8218,Pune,Monsoon,Sweater,392.4217,432.9731,39
98011,8317,Chennai,Monsoon,Water Bottle,71.0476,81.9873,103
98012,8023,Bangalore,Autumn,Sweater,444.4007,464.7896,145
98013,8317,Delhi,Winter,Sweater,329.7343,331.5315,275
98014,8218,Kolkata,Winter,Cold Drinks,115.4324,135.4377,48
98015,8023,Jaipur,Winter,Rice,106.5428,113.0705,75
98016,8856,Delhi,Winter,Ice Cream,178.6637,196.852,28
98017,8745,Kolkata,Monsoon,Rice,99.2644,109.1361,109
98018,8095,Chennai,Winter,Ice Cream,37.8493,42.2897,31
98019,8121,Jaipur,Winter,Umbrella,197.2919,209.602,27
98020,8222,Chennai,Autumn,Rice,105.2373,113.3395,94
98021,8512,Hyderabad,Monsoon,Sweater,566.2716,649.8247,34
98022,8856,Jaipur,Autumn,Sweater,496.7974,537.9279,108
98023,8121,Delhi,Summer,Rice,104.1281,107.9114,108
98024,8023,Hyderabad,Winter,Ice Cream,104.0168,104.952,28
98025,8121,Delhi,Winter,Umbrella,193.384,217.2081,37
98026,8058,Hyderabad,Autumn,Sweater,623.9357,675.9389,146
98027,8058,Bangalore,Monsoon,Ice Cream,131.8259,135.6145,48
98028,8121,Pune,Monsoon,Heater,1552.5366,1789.1424,34
98029,8401,Pune,Autumn,Water Bottle,167.5588,172.7365,110
98030,8095,Bangalore,Monsoon,Umbrella,171.1255,181.5552,327
98031,8091,Delhi,Summer,Heater,2743.9807,2930.4125,24
98032,8512,Kolkata,Autumn,Water Bottle,102.1756,102.6839,105
98033,8063,Hyderabad,Summer,Jacket,728.8818,843.4355,49
98034,8095,Jaipur,Monsoon,Cold Drinks,67.2958,72.2449,70
98035,8063,Hyderabad,Monsoon,Umbrella,187.0062,194.1821,272
98036,8091,Mumbai,Summer,Jacket,507.1328,551.9743,57
98037,8094,Mumbai,Winter,Jacket,834.088,886.4779,226
98038,8121,Pune,Summer,Raincoat,518.5805,568.6987,31
98039,8063,Jaipur,Summer,Sweater,648.553,697.3862,19
98040,8401,Mumbai,Autumn,Rice,54.6938,60.3783,130
98041,8094,Bangalore,Autumn,Water Bottle,100.5217,102.9903,126
98042,8094,Chennai,Summer,Jacket,738.1026,810.6645,27
98043,8058,Hyderabad,Monsoon,Cold Drinks,107.7465,107.9083,87
98044,8121,Mumbai,Autumn,Heater,1434.468,1579.4067,107
98045,8094,Bangalore,Summer,Rice,69.9355,73.0107,98
98046,8401,Chennai,Autumn,Ice Cream,142.9387,156.2848,75
98047,8401,Jaipur,Monsoon,Cold Drinks,108.3341,116.6871,76
98048,8856,Bangalore,Monsoon,Heater,2890.2671,2979.4175,33
98049,8745,Delhi,Winter,Sunscreen,115.2041,117.425,51
98050,8856,Chennai,Autumn,Rice,65.7554,67.9303,123
98051,8094,Delhi,Summer,Heater,2210.9207,2567.9568,16
98052,8094,Jaipur,Autumn,Water Bottle,117.3223,137.3013,89
98053,8094,Delhi,Monsoon,Water Bottle,326.4548,365.2821,106
98054,8634,Pune,Monsoon,Rice,77.8584,86.7064,125
98055,8094,Pune,Winter,Water Bottle,379.4387,390.7269,67
98056,8023,Pune,Winter,Water Bottle,243.7351,252.67,86
98057,8401,Kolkata,Monsoon,Jacket,382.7443,438.2568,38
98058,8121,Mumbai,Summer,Water Bottle,124.5606,134.5211,247
98059,8091,Mumbai,Winter,Water Bottle,292.8262,343.1588,109
98060,8634,Kolkata,Summer,Ice Cream,40.685,47.2036,204
98061,8218,Bangalore,Winter,Rice,99.8188,100.2213,121
98062,8401,Jaipur,Summer,Water Bottle,118.1684,135.1775,159
98063,8512,Delhi,Monsoon,Sunscreen,258.8517,275.984,48
98064,8745,Chennai,Autumn,Jacket,638.7162,657.2554,153
98065,8634,Mumbai,Winter,Water Bottle,314.931,368.3833,75
98066,8856,Mumbai,Winter,Cold Drinks,54.257,59.899,64
98067,8063,Chennai,Winter,Sunscreen,242.6244,257.8684,47
98068,8091,Jaipur,Winter,Cold Drinks,97.533,106.3418,40
98069,8856,Jaipur,Winter,Raincoat,371.4737,375.6489,45
98070,8058,Delhi,Summer,Cold Drinks,111.595,111.755,248
98071,8512,Pune,Summer,Cold Drinks,64.7727,68.4192,217
98072,8063,Jaipur,Monsoon,Raincoat,207.8577,211.8467,181
98073,8094,Bangalore,Autumn,Water Bottle,343.9761,358.1143,109
98074,8063,Hyderabad,Autumn,Sweater,344.8983,375.0914,154
98075,8058,Pune,Winter,Umbrella,214.8883,250.184,36
98076,8634,Pune,Autumn,Rice,62.1865,63.4438,117
98077,8222,Kolkata,Winter,Jacket,551.3374,618.9151,170
98078,8856,Hyderabad,Winter,Ice Cream,106.534,112.6244,28
98079,8023,Kolkata,Monsoon,Water Bottle,232.1741,263.066,81
98080,8222,Mumbai,Monsoon,Jacket,600.4444,633.5469,54
98081,8317,Pune,Summer,Sweater,421.9944,493.5682,37
98082,8058,Bangalore,Monsoon,Rice,81.1997,85.1377,141
98083,8091,Bangalore,Summer,Heater,1705.5397,1991.299,20
98084,8401,Jaipur,Winter,Water Bottle,238.9363,263.1869,65
98085,8058,Hyderabad,Summer,Jacket,741.3236,827.091,29
98086,8095,Chennai,Autumn,Sunscreen,305.6921,316.0498,65
98087,8094,Kolkata,Autumn,Jacket,416.3332,430.0056,138
98088,8095,Kolkata,Summer,Ice Cream,166.6387,190.6442,239
98089,8317,Mumbai,Monsoon,Rice,80.6083,87.2129,144
98090,8634,Mumbai,Summer,Ice Cream,61.5703,61.6317,327
98091,8856,Chennai,Winter,Cold Drinks,108.5709,121.9513,33
98092,8091,Delhi,Autumn,Sweater,684.2251,770.0561,139
98093,8023,Delhi,Monsoon,Heater,1939.1374,1943.4713,39
98094,8745,Chennai,Summer,Sweater,558.3058,579.0429,34
98095,8095,Jaipur,Monsoon,Rice,85.206,85.318,95
98096,8058,Bangalore,Autumn,Umbrella,279.5378,307.7639,85
98097,8058,Delhi,Monsoon,Rice,95.9578,96.0357,156
98098,8512,Jaipur,Winter,Rice,63.213,70.0994,97
98099,8634,Delhi,Autumn,Raincoat,393.7525,406.1355,87
98100,8512,Jaipur,Monsoon,Jacket,644.0802,750.4445,32
98101,8222,Delhi,Monsoon,Rice,66.7186,77.9153,164
98102,8063,Jaipur,Summer,Sweater,380.9588,428.0931,18
98103,8218,Jaipur,Monsoon,Jacket,846.4165,905.7819,41
98104,8745,Hyderabad,Winter,Rice,71.2489,74.1417,111
98105,8063,Mumbai,Autumn,Cold Drinks,90.7457,96.1281,135
98106,8095,Chennai,Winter,Jacket,378.5786,443.1389,185
98107,8218,Chennai,Autumn,Raincoat,364.838,388.3143,79
98108,8058,Jaipur,Winter,Cold Drinks,115.8914,118.1006,40
98109,8856,Jaipur,Winter,Heater,1433.2687,1438.3694,190
98110,8058,Kolkata,Winter,Cold Drinks,87.3929,92.5768,48
98111,8856,Kolkata,Winter,Rice,89.4811,104.0095,89
98112,8856,Bangalore,Summer,Ice Cream,64.8033,68.9476,282
98113,8023,Mumbai,Winter,Ice Cream,78.554,85.51,37
98114,8023,Mumbai,Winter,Umbrella,363.0426,384.0991,50
98115,8218,Pune,Winter,Raincoat,559.0775,593.4826,44
98116,8091,Kolkata,Summer,Rice,89.0789,96.2105,72
98117,8856,Chennai,Autumn,Jacket,932.4399,939.0851,160
98118,8091,Jaipur,Autumn,Umbrella,277.1041,298.7015,51
98119,8095,Chennai,Autumn,Heater,2601.5687,2719.539,74
98120,8058,Kolkata,Summer,Raincoat,233.1789,271.6691,31
98121,8094,Pune,Winter,Sweater,400.4756,431.6905,206
98122,8091,Jaipur,Winter,Jacket,446.0253,450.245,178
98123,8218,Kolkata,Summer,Raincoat,310.1806,352.1583,26
98124,8745,Pune,Winter,Rice,107.0171,109.886,95
98125,8634,Kolkata,Winter,Ice Cream,144.1193,163.4791,21
98126,8091,Jaipur,Autumn,Raincoat,491.5177,570.8221,50
98127,8317,Pune,Summer,Sweater,694.8836,749.8773,27
98128,8401,Pune,Autumn,Raincoat,583.4687,599.0933,77
98129,8095,Pune,Monsoon,Raincoat,213.1662,227.212,231
98130,8512,Pune,Autumn,Cold Drinks,90.515,105.9243,91
98131,8023,Chennai,Monsoon,Jacket,557.8396,561.7473,45
98132,8317,Jaipur,Winter,Heater,2227.7756,2288.1759,184
98133,8023,Chennai,Autumn,Sunscreen,477.3074,484.1883,48
98134,8094,Delhi,Summer,Water Bottle,323.629,349.1478,229
98135,8512,Chennai,Autumn,Water Bottle,135.1471,143.4142,89
98136,8121,Pune,Monsoon,Rice,76.4988,88.1151,123
98137,8745,Delhi,Autumn,Rice,108.5111,116.6678,139
98138,8121,Pune,Summer,Raincoat,286.7247,337.1342,24
98139,8218,Delhi,Autumn,Sunscreen,183.3679,208.6528,79
98140,8218,Kolkata,Monsoon,Sunscreen,395.9213,447.2184,33
98141,8095,Chennai,Winter,Raincoat,213.662,217.9977,45
98142,8218,Kolkata,Summer,Sweater,574.8086,673.595,32
98143,8856,Mumbai,Autumn,Umbrella,212.0326,221.7903,89
98144,8095,Mumbai,Monsoon,Water Bottle,200.1163,208.0732,137
98145,8856,Jaipur,Autumn,Sunscreen,418.4337,423.2497,49
98146,8317,Jaipur,Monsoon,Rice,95.8802,102.5329,103
98147,8218,Delhi,Autumn,Sunscreen,121.8135,136.6836,83
98148,8856,Bangalore,Autumn,Sweater,688.1285,746.9254,133
98149,8121,Chennai,Autumn,Sweater,515.2953,561.2482,131
98150,8218,Bangalore,Monsoon,Umbrella,215.3358,227.7252,276
98151,8094,Jaipur,Winter,Ice Cream,78.3786,79.7302,21
98152,8856,Mumbai,Monsoon,Heater,1899.0258,2040.113,40
98153,8058,Bangalore,Autumn,Sunscreen,173.6999,183.061,70
98154,8317,Delhi,Autumn,Cold Drinks,57.1454,62.4357,101
98155,8023,Delhi,Monsoon,Sweater,313.043,348.0859,45
98156,8218,Bangalore,Winter,Jacket,595.9679,638.5304,200
98157,8856,Mumbai,Monsoon,Sweater,537.0823,581.8165,60
98158,8121,Mumbai,Summer,Raincoat,425.6489,439.0259,40
98159,8063,Jaipur,Winter,Jacket,600.2553,663.7677,174
98160,8317,Kolkata,Autumn,Heater,1135.9303,1290.818,89
98161,8512,Kolkata,Winter,Raincoat,327.5584,343.4276,49
98162,8856,Kolkata,Winter,Ice Cream,86.7055,100.6743,28
98163,8745,Delhi,Monsoon,Umbrella,167.3958,185.8118,367
98164,8401,Delhi,Monsoon,Water Bottle,166.3568,187.8632,102
98165,8222,Jaipur,Summer,Jacket,830.3144,857.1162,22
98166,8121,Bangalore,Summer,Cold Drinks,104.8235,110.4423,256
98167,8094,Chennai,Monsoon,Jacket,1054.7561,1124.9545,56
98168,8218,Hyderabad,Summer,Cold Drinks,59.7735,64.8785,215
98169,8063,Hyderabad,Monsoon,Sunscreen,393.5744,446.0999,44
98170,8023,Bangalore,Summer,Sunscreen,231.4746,237.5247,219
98171,8401,Jaipur,Summer,Jacket,404.3221,445.164,33
98172,8512,Kolkata,Monsoon,Raincoat,521.5873,578.8926,215
98173,8218,Delhi,Winter,Rice,71.0691,75.3136,130
98174,8094,Delhi,Winter,Umbrella,202.2201,228.7926,49
98175,8218,Chennai,Winter,Water Bottle,184.9539,201.6806,54
98176,8218,Delhi,Monsoon,Raincoat,476.4928,491.7603,302
98177,8317,Hyderabad,Winter,Sunscreen,384.134,408.1442,52
98178,8317,Mumbai,Monsoon,Water Bottle,275.9926,304.1746,121
98179,8095,Jaipur,Winter,Raincoat,216.0992,253.7076,45
98180,8745,Delhi,Autumn,Ice Cream,119.1299,126.4047,75
98181,8095,Hyderabad,Summer,Cold Drinks,50.2345,56.8193,236
98182,8121,Mumbai,Autumn,Raincoat,238.4206,265.6014,113
98183,8063,Kolkata,Autumn,Heater,2550.0559,2662.7413,74
98184,8218,Pune,Monsoon,Water Bottle,202.7843,203.2686,84
98185,8121,Kolkata,Monsoon,Ice Cream,81.3072,91.3756,58
98186,8222,Pune,Summer,Heater,1792.7318,1827.8133,15
98187,8094,Pune,Autumn,Rice,88.1881,102.1633,130
98188,8218,Mumbai,Monsoon,Jacket,616.6139,669.099,50
98189,8063,Mumbai,Winter,Ice Cream,73.1599,76.3317,32
98190,8095,Pune,Monsoon,Umbrella,161.1637,169.2316,250
98191,8095,Chennai,Monsoon,Sweater,533.6511,619.8233,38
98192,8222,Delhi,Autumn,Cold Drinks,100.6448,117.7197,130
98193,8094,Mumbai,Autumn,Raincoat,251.4674,269.3944,86
98194,8023,Pune,Summer,Rice,88.5023,101.9175,94
98195,8121,Bangalore,Winter,Sunscreen,187.3161,189.2936,44
98196,8063,Mumbai,Winter,Rice,69.067,80.4147,140
98197,8401,Mumbai,Autumn,Umbrella,175.1013,205.2772,109
98198,8121,Chennai,Monsoon,Sweater,370.261,404.2291,39
98199,8058,Kolkata,Autumn,Sunscreen,393.4172,431.376,58
98200,8745,Mumbai,Monsoon,Heater,779.9557,867.528,35
98201,8094,Hyderabad,Summer,Jacket,767.6498,842.0531,48
98202,8095,Pune,Winter,Sunscreen,314.4385,348.1451,49
98203,8058,Kolkata,Autumn,Heater,925.1207,996.604,82
98204,8745,Bangalore,Autumn,Jacket,366.3211,427.6549,163
98205,8401,Mumbai,Winter,Rice,118.5624,119.1907,142
98206,8512,Delhi,Monsoon,Sweater,715.2719,773.2732,56
98207,8512,Jaipur,Monsoon,Raincoat,413.6987,422.0574,211
98208,8222,Kolkata,Winter,Jacket,906.6521,1023.5401,193
98209,8401,Delhi,Summer,Raincoat,320.9599,355.6677,36
98210,8512,Delhi,Monsoon,Sweater,623.4537,627.8432,58
98211,8063,Bangalore,Monsoon,Cold Drinks,125.4934,138.4609,92
98212,8218,Bangalore,Winter,Umbrella,244.94,279.6176,32
98213,8091,Mumbai,Winter,Water Bottle,69.7728,80.5565,93
98214,8095,Jaipur,Monsoon,Cold Drinks,134.4993,140.006,69
98215,8856,Mumbai,Winter,Water Bottle,396.133,396.4564,89
98216,8856,Pune,Summer,Ice Cream,111.83,131.3856,235
98217,8023,Jaipur,Monsoon,Water Bottle,342.3877,385.2229,71
98218,8091,Hyderabad,Summer,Rice,110.0485,118.2739,89
98219,8512,Delhi,Summer,Sunscreen,341.6541,364.1915,263
98220,8058,Jaipur,Monsoon,Heater,1306.4016,1314.7602,18
98221,8634,Chennai,Winter,Water Bottle,87.9991,89.5811,80
98222,8856,Jaipur,Winter,Rice,77.8109,80.2216,72
98223,8063,Mumbai,Winter,Water Bottle,281.6059,321.6169,106
98224,8856,Hyderabad,Autumn,Jacket,824.5002,842.8063,179
98225,8634,Jaipur,Autumn,Water Bottle,267.1955,291.3359,91
98226,8634,Chennai,Winter,Sweater,641.6246,749.0962,211
98227,8218,Kolkata,Monsoon,Jacket,801.434,837.0778,40
98228,8401,Jaipur,Autumn,Jacket,913.0843,951.9249,117
98229,8094,Kolkata,Winter,Ice Cream,131.6444,154.019,21
98230,8512,Pune,Winter,Jacket,838.9178,934.2663,177
98231,8634,Jaipur,Autumn,Ice Cream,108.1469,124.5267,50
98232,8317,Chennai,Monsoon,Umbrella,311.4781,314.3832,255
98233,8745,Hyderabad,Summer,Umbrella,339.2437,397.0138,55
98234,8091,Chennai,Summer,Raincoat,374.2602,437.4414,28
98235,8317,Mumbai,Autumn,Sweater,662.2179,667.1716,159
98236,8094,Bangalore,Summer,Sweater,741.624,759.6863,31
98237,8218,Chennai,Summer,Raincoat,496.9562,540.6671,28
98238,8095,Chennai,Summer,Jacket,464.2986,537.2356,44
98239,8512,Chennai,Monsoon,Sunscreen,330.9769,348.6915,40
98240,8121,Kolkata,Winter,Cold Drinks,52.7253,58.9547,35
98241,8063,Kolkata,Winter,Raincoat,368.506,430.2063,52
98242,8317,Kolkata,Winter,Water Bottle,187.7049,191.4427,56
98243,8058,Chennai,Summer,Cold Drinks,113.3445,131.9779,218
98244,8094,Delhi,Monsoon,Ice Cream,88.4801,97.8768,59
98245,8634,Delhi,Summer,Rice,99.0084,109.9228,110
98246,8121,Hyderabad,Monsoon,Sweater,722.4751,795.7333,51
98247,8063,Bangalore,Autumn,Rice,92.9808,98.6415,115
98248,8218,Jaipur,Winter,Jacket,757.6186,881.2702,160
98249,8121,Delhi,Autumn,Jacket,750.155,817.2466,163
98250,8218,Mumbai,Monsoon,Raincoat,387.8834,430.1316,308
98251,8058,Chennai,Monsoon,Jacket,779.5329,826.6276,43
98252,8317,Mumbai,Autumn,Ice Cream,40.6221,45.9661,102
98253,8058,Bangalore,Winter,Rice,114.4966,116.7691,124
98254,8317,Kolkata,Winter,Heater,1732.1778,1759.584,203
98255,8094,Pune,Monsoon,Sunscreen,106.7272,115.0388,41
98256,8094,Chennai,Monsoon,Umbrella,301.4753,341.7335,236
98257,8317,Delhi,Monsoon,Raincoat,545.6027,592.7355,318
98258,8095,Pune,Summer,Ice Cream,107.8653,121.3432,251
98259,8121,Jaipur,Autumn,Sweater,327.9296,383.5012,93
98260,8745,Jaipur,Winter,Water Bottle,215.7511,245.8305,45
98261,8218,Hyderabad,Monsoon,Sweater,431.1445,437.9809,35
98262,8745,Mumbai,Summer,Rice,114.6288,116.7718,91
98263,8512,Hyderabad,Winter,Water Bottle,140.3539,161.3672,66
98264,8856,Bangalore,Monsoon,Cold Drinks,101.2553,114.4023,97
98265,8634,Kolkata,Summer,Umbrella,271.9653,283.9246,46
98266,8091,Pune,Summer,Rice,77.4396,79.5348,90
98267,8218,Bangalore,Autumn,Cold Drinks,102.3746,106.7371,90
98268,8634,Pune,Summer,Umbrella,133.3176,156.5151,39
98269,8512,Pune,Winter,Raincoat,425.4739,435.3254,46
98270,8634,Mumbai,Winter,Raincoat,539.6201,571.7138,64
98271,8094,Pune,Autumn,Rice,56.8421,62.0674,99
98272,8058,Delhi,Monsoon,Heater,2879.449,2913.7061,32
98273,8091,Hyderabad,Monsoon,Rice,82.3015,96.7133,148
98274,8317,Hyderabad,Monsoon,Water Bottle,199.7091,206.4143,96
98275,8856,Chennai,Winter,Umbrella,264.2004,302.2134,35
98276,8222,Jaipur,Summer,Ice Cream,65.8021,66.2588,215
98277,8317,Pune,Monsoon,Umbrella,347.1078,378.0722,255
98278,8634,Kolkata,Monsoon,Jacket,482.7102,518.0449,38
98279,8634,Pune,Summer,Sweater,389.2614,430.6145,29
98280,8095,Kolkata,Monsoon,Umbrella,288.3691,302.047,239
98281,8023,Jaipur,Monsoon,Umbrella,204.0662,231.2776,233
98282,8745,Pune,Monsoon,Jacket,538.4427,591.2388,51
98283,8745,Bangalore,Autumn,Heater,1280.4741,1383.8365,93
98284,8023,Mumbai,Winter,Raincoat,240.3992,275.0766,65
98285,8091,Bangalore,Autumn,Sunscreen,278.742,288.706,67
98286,8222,Kolkata,Autumn,Heater,1131.5977,1154.7221,69
98287,8095,Jaipur,Autumn,Heater,2091.6785,2232.3531,57
98288,8745,Pune,Monsoon,Rice,52.4125,61.5194,117
98289,8222,Delhi,Autumn,Cold Drinks,48.6169,56.6356,116
98290,8063,Delhi,Winter,Water Bottle,313.9872,324.0283,87
98291,8095,Delhi,Summer,Sweater,613.2671,627.5077,47
98292,8023,Chennai,Winter,Jacket,442.377,471.345,176
98293,8317,Chennai,Winter,Rice,81.9963,88.2362,86
98294,8095,Delhi,Winter,Ice Cream,61.1988,67.1915,33
98295,8058,Hyderabad,Winter,Raincoat,421.9635,434.4781,63
98296,8401,Chennai,Winter,Sunscreen,285.0908,335.1865,44
98297,8856,Bangalore,Winter,Cold Drinks,128.343,145.9811,49
98298,8512,Delhi,Monsoon,Rice,104.3763,105.8465,168
98299,8512,Pune,Autumn,Umbrella,225.7025,248.4873,75
98300,8745,Bangalore,Autumn,Water Bottle,364.1035,389.8029,129
98301,8063,Bangalore,Monsoon,Heater,1320.0639,1398.0906,36
98302,8634,Kolkata,Autumn,Sunscreen,433.2017,458.8451,48
98303,8095,Hyderabad,Winter,Umbrella,237.4783,244.2275,32
98304,8401,Delhi,Monsoon,Ice Cream,128.7299,142.8959,70
98305,8512,Kolkata,Winter,Umbrella,350.0603,364.0789,26
98306,8512,Bangalore,Monsoon,Ice Cream,158.7901,176.1791,54
98307,8121,Jaipur,Winter,Cold Drinks,135.0784,149.8029,36
98308,8023,Delhi,Winter,Sunscreen,296.215,313.1432,41
98309,8094,Pune,Summer,Heater,1445.6267,1498.9766,15
98310,8094,Kolkata,Winter,Jacket,625.5301,678.2876,160
98311,8094,Pune,Summer,Heater,1151.1001,1213.4351,14
98312,8023,Pune,Autumn,Sweater,391.5941,416.1481,139
98313,8317,Delhi,Winter,Sweater,449.9798,460.8973,255
98314,8094,Mumbai,Winter,Umbrella,260.7478,282.7659,53
98315,8401,Bangalore,Monsoon,Sweater,655.2017,664.6508,42
98316,8023,Pune,Monsoon,Rice,98.3536,113.2301,135
98317,8401,Hyderabad,Winter,Heater,2645.6672,2771.1851,265
98318,8094,Chennai,Monsoon,Water Bottle,104.5375,111.2962,84
98319,8023,Kolkata,Monsoon,Jacket,947.211,1017.5071,45
98320,8218,Delhi,Summer,Umbrella,315.3765,316.3593,41
98321,8094,Chennai,Winter,Umbrella,290.8933,295.9839,26
98322,8218,Pune,Monsoon,Cold Drinks,62.6206,67.3212,95
98323,8222,Mumbai,Autumn,Raincoat,562.8021,570.4107,84
98324,8063,Mumbai,Summer,Rice,106.8781,116.9336,123
98325,8218,Delhi,Monsoon,Rice,68.7112,78.7864,157
98326,8023,Jaipur,Summer,Umbrella,333.8809,374.4953,43
98327,8095,Bangalore,Monsoon,Sunscreen,134.9861,141.5573,42
98328,8222,Jaipur,Winter,Umbrella,257.0063,284.7501,27
98329,8095,Delhi,Winter,Cold Drinks,105.414,113.1256,48
98330,8058,Hyderabad,Summer,Water Bottle,302.973,331.0913,179
98331,8218,Bangalore,Autumn,Cold Drinks,71.7367,77.3325,110
98332,8856,Chennai,Summer,Cold Drinks,36.5376,40.2211,208
98333,8401,Hyderabad,Monsoon,Umbrella,312.1992,335.0144,263
98334,8063,Mumbai,Winter,Cold Drinks,103.5805,115.9689,60
98335,8745,Mumbai,Monsoon,Rice,86.8139,90.2125,141
98336,8023,Jaipur,Autumn,Ice Cream,166.873,181.63,45
98337,8512,Mumbai,Winter,Heater,2128.0621,2301.1032,329
98338,8063,Mumbai,Winter,Heater,2210.4544,2479.2534,306
98339,8856,Pune,Winter,Rice,79.1415,87.6613,103
98340,8512,Delhi,Monsoon,Sweater,531.3542,547.8084,56
98341,8091,Chennai,Winter,Heater,2722.5836,2813.9107,212
98342,8094,Delhi,Winter,Cold Drinks,130.7991,145.6018,45
98343,8063,Jaipur,Summer,Raincoat,359.4298,391.6358,18
98344,8317,Mumbai,Winter,Water Bottle,279.9087,305.0303,107
98345,8023,Pune,Autumn,Ice Cream,81.3735,84.6137,74
98346,8121,Bangalore,Autumn,Jacket,1065.4462,1168.3571,158
98347,8094,Hyderabad,Autumn,Raincoat,387.7223,410.0167,65
98348,8063,Pune,Summer,Umbrella,343.764,349.4103,44
98349,8063,Hyderabad,Winter,Jacket,977.0774,1115.196,201
98350,8512,Mumbai,Summer,Water Bottle,79.5921,87.4418,230
98351,8856,Pune,Summer,Jacket,773.0092,795.1056,44
98352,8091,Kolkata,Summer,Jacket,621.5288,709.9141,32
98353,8094,Bangalore,Summer,Ice Cream,38.6592,44.924,290
98354,8634,Mumbai,Summer,Sunscreen,420.2208,462.8265,242
98355,8094,Hyderabad,Autumn,Raincoat,512.7425,536.5698,63
98356,8218,Delhi,Winter,Sweater,719.9358,765.1577,274
98357,8401,Delhi,Autumn,Raincoat,432.9764,438.5595,102
98358,8401,Kolkata,Monsoon,Ice Cream,121.623,126.2133,41
98359,8091,Pune,Winter,Jacket,680.4692,776.241,207
98360,8091,Chennai,Winter,Water Bottle,258.5864,267.5026,81
